mood,sleep,food,stress,sessionID_x,userID,real_stress,user_sessionID,participantID,sessionID_y,Dsubj_perf_oo,Ssubj_perf_oo,subj_perf_no,subj_RT_no,Dsubj_RT_oo,Ssubj_RT_oo,OKubj_RT_no,OKDsubj_RT_oo,OKSsubj_RT_oo,NOKubj_RT_no,NOKDsubj_RT_oo,NOKSsubj_RT_oo,medianRT,Dsubj_optout_oo,Ssubj_optout_oo,HRopt_,SO_HRopt,SO_HRopt_,DHL_oo,DHR_oo,Dsigma_oo,SHL_oo,SHR_oo,Ssigma_oo,no_bias,no_sigma,HmiddleDO,HmiddleSO,risk_av,DoverConf,SoverConf,real_OK_NO_RT,real_OK_DO_RT,real_OK_SO_RT,real_NOK_NO_RT,real_DO_RT,real_SO_RT
0.63,,0.63,0.61,2,3065,0.39,3065_2,3065,2,83.43253968253968,82.65856950067477,66.25,0.9944807729643229,1.4527328133804236,1.4057121859940946,0.9975099156480725,1.0322730822869715,0.9132268488414538,0.9914516302805735,1.1010735236469567,0.9372700957222125,816.2374999374151,18.75,21.25,0.12912228575781345,,0.22711965728206213,-0.06249387448922105,0.006666249561891873,0.09934079000947016,-0.09193514299021396,0.006877245632479382,0.047799681919469476,-0.026394696826820004,0.13438208279028632,-0.02791381246366459,-0.04252894867886729,0.007739701818649109,0.5775251547239035,0.6426649152210815,814.2049997113645,842.5799999386072,745.409999974072,809.2600000090897,1185.7749996706843,1147.3950003273785
0.63,0.84,0.57,0.56,3,3065,0.43999999999999995,3065_3,3065,3,84.05483405483406,85.95238095238096,86.25,0.9772073437713106,1.557517889302358,1.5373009123199721,0.9423554383904921,0.9696435710119424,0.8657831473666353,1.4813115423051666,1.4669158837911103,1.0158003185004394,888.1149999797344,23.75,21.25,0.04211062395892342,,0.07876783101835444,-0.01935606917558461,0.06363570218998237,0.08639658285925937,-0.042939299646702934,0.016846960400639863,0.07312800912952148,-0.0036840168001017856,0.07065518634867993,0.02213981650719888,-0.013046169623031536,-0.018975468975469027,0.007352756128372966,0.4497908036703283,836.9200001470745,861.1550000496209,768.9149999059737,1315.5750003643334,1383.2550002261996,1365.2999997138977
0.8,,0.37,0.56,4,3065,0.43999999999999995,3065_4,3065,4,80.0,82.41071428571429,80.0,0.9917021520130134,1.4017669912361663,1.843907192893707,0.9852343338347144,0.9867041463527052,0.9882029046221712,1.0512504664531799,0.9906536640838993,1.174055395773276,777.3100000340492,2.5,12.5,0.013323353657568083,,0.049906461569073614,-0.004699821618662005,5.681782306252587e-05,0.07115179146613598,-0.024090465659599308,0.022085250896739392,0.06574916689728914,0.025025577674956532,0.07055109149535371,-0.0023215018977997396,-0.001002607381429958,-0.024107142857142917,0.6970616234917479,0.3674067153037143,765.8325000666082,766.9750000350177,768.1399998255074,817.1475001145154,1089.6075000055134,1433.2875001709908
0.61,0.43,0.8,0.42,5,3065,0.5800000000000001,3065_5,3065,5,85.08771929824563,84.75274725274726,76.25,1.0344377224373773,1.7505092711168568,1.5380010894062481,0.9959258333440432,0.9660669606898944,0.9407655275807276,1.146425316711804,1.0678232572891313,0.9696762078394764,817.344999872148,16.25,20.0,0.007797840230381643,,0.049913766103717346,-0.022233770504669226,0.04408142071465375,0.041108436679954584,-0.01423072792159878,0.059334374425567896,0.05628325308836708,0.036350971653758224,0.07804015074294916,0.010923825104992261,0.022551823251984557,0.0033497204549837534,-0.6192036504830695,0.151462199808712,814.0150001272559,789.6099998615682,768.9300000201911,937.0250003412367,1430.7699999772012,1257.0775002241135
1.0,,0.86,0.56,6,3065,0.43999999999999995,3065_6,3065,6,86.12892525431224,89.09313725490196,82.5,1.0120281074197035,1.6794150765181233,1.4207793103018642,0.9796868414265337,0.9760444383746895,0.9335497385443446,1.4240222443357082,1.3970659466813529,0.9756229513562529,794.8050000704825,12.5,15.0,0.059742903112208125,,0.09353277866012336,-0.03118094989787756,0.007246636921511925,0.07812909871915612,-0.022574609493046367,0.03820677040949643,0.052869233128360525,-0.024322030171173792,0.06654472524311453,-0.011967156488182817,0.007816080458225032,-0.029642120005897256,0.513308072498581,0.509524865760948,778.6600000690669,775.7649999111891,741.9900000095367,1131.8200000096112,1334.8075000103563,1129.2424998246133
0.65,0.89,0.8,0.42,7,3065,0.5800000000000001,3065_7,3065,7,77.71303258145363,86.36363636363636,80.0,0.9863540602575207,1.6781728804071052,1.5972612360291678,0.966138917465326,0.9513949184413549,0.9561191265217135,1.146906920438005,1.0080247703360998,1.0600740553773762,783.1999999471009,15.0,27.5,0.08541899153333514,,0.12842302406864664,-0.050457764825102135,0.013558637475948949,0.08706693796063954,-0.08693689603490715,0.019839474807662284,0.0607569629073267,-0.04033920512733522,0.07919230736357903,-0.01844956367457659,-0.03354871061362243,-0.08650603782182728,0.45484175481059963,0.4127074389850387,756.6800001077354,745.1325000729412,748.8324998412281,898.257500026375,1314.344999846071,1250.9749999735504
0.65,,0.78,0.55,8,3065,0.44999999999999996,3065_8,3065,8,83.70535714285714,84.16666666666667,76.25,1.0117971355872306,1.4825409008832933,1.2518862178341048,0.9677092709865599,0.99231614311861,0.876608248554773,1.1517445862706328,0.9431421080856487,0.8823463225996411,755.4800000507385,31.25,30.0,0.05056891395722371,,0.10999301181608727,-0.04444254918245613,0.06490123245869758,0.062253675133330334,-0.07009167784817698,0.043144099278155865,0.09091120498048949,0.011723514936442709,0.09851033678756342,0.010229341638120726,-0.013473789285010557,-0.004613095238095326,-0.03898655917745915,0.32035793055210626,731.0850000940263,749.6749998535961,662.2599996626377,870.1200000941755,1120.0299998745322,945.7749999128283
0.68,0.87,0.64,0.58,9,3065,0.42000000000000004,3065_9,3065,9,92.70833333333333,91.66666666666667,81.25,0.9790711843707108,1.4535253697847523,1.3600649900176347,0.9515688993164105,0.9169684861262589,0.9396371389263474,1.4212436102883559,0.9811393560161352,1.001942930621259,738.575000083074,32.5,30.0,0.04642526703047631,,0.08633302851380065,-0.051753227109882,0.07832818315358822,0.0759477954492399,-0.03861112813747768,0.04630281023628425,0.04542621685203837,-0.004591205024020843,0.07511772116020272,0.013287478021853111,0.003845841049403286,0.010416666666666572,-0.16700556896564445,0.34067909084749887,702.8049998916686,677.2499997168779,693.9924999605864,1049.6949995867908,1073.5375001095235,1004.5100001152606
0.42,,0.57,0.41,10,3065,0.5900000000000001,3065_10,3065,10,83.53269537480065,85.0,82.5,0.9825279926544587,1.3327494144920455,1.3692700078684632,0.9581820978685731,0.9685034401301036,0.9022870912969081,1.1318160790358704,1.08350967594503,1.0866978709716604,713.5700003709644,20.0,33.75,0.04211211363768009,,0.07463093002136519,-0.03820183065601117,0.034418508548580556,0.06053568422603123,-0.04541840026430928,0.07125904616104392,0.08815442772114669,-0.008023652385848783,0.06466590251705558,-0.0018916610537153059,0.01292032294836732,-0.01467304625199347,0.0739833602858769,0.12252575239865024,683.7299999315292,691.0950001329184,643.8450000714511,807.6299999374895,951.0100001934916,977.0700000226498
0.4,0.65,0.82,0.45,11,3065,0.55,3065_11,3065,11,85.35087719298245,81.25,76.25,1.0044239954888534,1.4302813661067626,,0.958336577443048,0.9656060872422169,0.9680339767992349,1.0884799150508824,0.9798265786986244,1.102049194977292,706.3750000670552,13.75,0.0,0.06524366623115213,,0.13141740228715,-0.025252867648989614,0.00904826612448197,0.07576251447023964,0.03623491542734925,0.03623491542734925,0.06457695932422532,0.004124197925352953,0.10557571752061713,-0.008102300762253822,0.03623491542734925,0.04100877192982452,0.5836949689865523,1.0,676.9449999555945,682.0799999404699,683.7950004264712,768.8750000670553,1010.3150000795723,
0.71,,0.99,0.6,12,3065,0.4,3065_12,3065,12,84.67105263157895,87.84722222222223,86.25,0.9889144465602295,3.216056866942848,1.2887078439180597,0.9769715095923162,0.9973900792811773,0.8946135918968096,1.221102965199462,1.1101983314562096,0.9749961288197699,661.8975000455976,1.25,30.0,0.015376145365695286,,0.03428223938075755,-0.006335679390183209,0.017541680796305033,0.07619601402983658,-0.05087339001826064,0.056807154706488255,0.07677029647062916,0.004442523482881661,0.04185434047654153,0.005603000703060912,0.0029668823441138074,-0.03176169590643283,0.1258461372055436,-0.22194139266736448,646.6549998149276,660.1700000464916,592.1424999833107,808.2449999637902,2128.7000002339482,852.9925001785158
0.34,0.55,0.64,0.43,13,3065,0.5700000000000001,3065_13,3065,13,75.08771929824562,89.20454545454545,82.5,0.9674345927728933,1.3428553029027501,1.2898788968935706,0.9538803607616824,1.000264373424389,0.9106518840874251,1.2626043512155731,1.0015760736732007,1.0272474299126906,737.5924999359995,15.0,32.5,0.05075621325362788,,0.09222717968278822,-0.005111220642863108,0.05416926863089895,0.11354573418066512,-0.062564746099782,0.04915829832418509,0.06352403967535612,-0.007283492244455136,0.07719522247299025,0.02452902399401792,-0.0067032238877984575,-0.14116826156299836,0.2626479968247415,0.24556672457460813,703.5749999340624,737.7874997910112,671.689999755472,931.2874998431653,990.4799999203533,951.4050001744181
0.16,,0.69,0.15,14,3065,0.85,3065_14,3065,14,83.75,77.31811145510835,77.5,1.0234142343301047,,1.3068780262757056,1.0200309154409595,1.0075243801335014,0.9338074267296868,1.0237627955876771,1.014131892595873,1.0289381756197176,659.8550002090633,0.0,10.0,0.09521031362765704,,0.16075176010136433,-0.03216276523808809,-0.03216276523808809,0.05267036031110254,-0.07400711474714995,0.00017084210921574535,0.06936684118909582,-0.026505258924968727,0.10493155446039473,-0.03216276523808809,-0.0369181363189671,0.0643188854489165,1.0,0.6250622727771139,673.0724999215454,664.820000063628,616.1774997599423,675.534999696538,,862.350000301376
0.73,0.74,0.75,0.74,15,3065,0.26,3065_15,3065,15,81.66666666666667,83.33333333333333,77.5,0.948877924037932,1.2168399905347647,1.2627528783870372,0.9447048865735814,0.9067621533226362,0.8621823630802365,1.0423305830874643,0.8562244914261425,0.8934975174377815,791.3899996783584,40.0,41.25,0.0691632633036418,,0.1034763078541806,-0.10875332138012055,0.05017041844382594,0.12584818007086734,-0.08048146650863723,0.0780956984993237,0.08941993635015565,-0.033193968609993726,0.06730766228527597,-0.029291451468147302,-0.0011928840046567663,-0.016666666666666573,-0.06929249707309555,0.13234339102439144,747.6299998816103,717.6025002263486,682.3225000407547,824.8899998143315,962.9949997179211,999.3300000205636
0.43,,0.59,0.52,16,3065,0.48,3065_16,3065,16,78.61111111111111,83.91025641025641,82.5,1.0153982867032743,1.6724185650546695,1.354175164236972,1.0067303770482623,0.9231214671630419,0.9322919700029266,1.2174152144780965,1.0380623215298246,1.132538896458747,686.4400000777096,2.5,42.5,0.06258042194066099,,0.09785334682668625,-0.022109761562569167,0.005118917243410245,0.07971552991859797,-0.08972588432711924,0.06274156698836182,0.08158553072634496,-0.025604914621173258,0.0686921897675181,-0.008495422159579461,-0.01349215866937871,-0.05299145299145294,0.6426436893322145,0.12418855036395501,691.0600000992417,633.6674999911338,639.962499961257,835.6824999209493,1148.0149999260902,929.5599998440593
0.69,0.38,0.7,0.7,17,3065,0.30000000000000004,3065_17,3065,17,84.36274509803921,87.45039682539682,90.0,0.9680409131835701,1.2883483693259679,1.1276943824861272,0.9361899902635714,0.9583940347903723,0.8479551928242371,1.1792041156971256,0.968460049108588,1.040642629493778,739.6174999885261,18.75,45.0,0.01634576967343007,,0.038821608329205864,-0.02146678973252001,0.044367127854736385,0.08445586921180377,-0.07425109586586538,0.08299676571923133,0.05017944234141126,0.007214951174460736,0.04837498690197963,0.011450169061108188,0.0043728349266829725,-0.0308765172735761,-0.33638390799403645,-0.33890024909400734,692.4225001130253,708.8450000155717,627.1624998189509,872.1600000280887,952.8850000351666,834.0624999254941
0.23,,1.0,0.23,18,3065,0.77,3065_18,3065,18,79.58333333333333,91.77083333333333,78.75,0.9964754157216021,1.7931796020560262,1.3469217594623846,0.9763339500150436,0.9573466736358788,0.919254979662092,1.0904781098922274,1.123977163969316,0.9245918128672864,725.6175000220537,2.5,31.25,0.0792024556072051,,0.12610533794456932,-0.02573781451145594,0.003931094043831104,0.10778143453348432,-0.07228335816806133,0.026552075193111417,0.03211881153941115,-0.030035626523018902,0.08410383458674847,-0.010903360233812418,-0.02286564148747496,-0.121875,0.6844971980510884,0.43690910819525003,708.4449999965727,694.6674999780953,667.027500225231,791.2699999287724,1301.162499934435,977.3499998264015
1.0,1.0,1.0,1.0,19,3065,0.0,3065_19,3065,19,86.0576923076923,81.65441176470588,75.0,1.0202271660426374,1.2121736901099285,1.1575370545608477,0.9514279062963461,0.8794536991117329,0.8856100783491798,1.1524892826631339,1.033779727782476,1.0726072280735954,762.2175000142306,31.25,33.75,0.1099392286742779,,0.16452559592808066,-0.09218550892667987,0.03189022296017009,0.11312306476331939,-0.0691509900644148,0.042898084959550054,0.05201805731048792,-0.05271804192950946,0.09316513929219924,-0.03014764298325489,-0.013126452552432374,0.04403280542986423,0.27853338746846157,0.4919564396708225,725.1950001809746,670.3349999152124,675.0274999067187,878.4474998246878,923.9399996586144,882.2949999012053
1.0,,1.0,0.78,20,3065,0.21999999999999997,3065_20,3065,20,68.42147435897436,90.97222222222223,73.75,1.0269783335300247,1.2913066639892379,1.197685018318355,0.9450173906179318,0.8914753897048373,0.9093775360854156,1.1571835576069642,0.9851542311655357,0.8094715506162243,699.3575000669807,23.75,46.25,0.13772362227007362,,0.20072646958916648,-0.10543092026291889,0.0022391234535287774,0.11719093814252146,-0.10628073267952251,0.04048201573594028,0.056262011619083965,-0.07167970190558205,0.10230950187445087,-0.051595898404695056,-0.03289935847179112,-0.22550747863247864,0.4379264678636216,0.46458026745047226,660.9049998223782,623.4599999152124,635.9800002537668,809.2849999666215,903.0850003473461,837.6100002788007
1.0,0.83,0.9,0.26,1,3066,0.74,3066_1,3066,1,85.57063851181498,82.09134615384616,83.75,0.9543899027366779,1.3355843986778333,1.5609218958409918,0.9352656061819423,0.9592270908517202,0.9149995120532078,1.37751537034762,1.2572265053117826,1.0723724016724445,768.5250000031374,16.25,17.5,0.04099962863788705,,0.07778011996776941,-0.034978006589523526,0.01825791044977155,0.07809565269712286,-0.015294272048235009,0.04288829835009932,0.08272757316134002,-0.0024437864224570206,0.07082813464936921,-0.008360048069875989,0.013797013150932156,0.03479292357968816,0.2126912645482792,0.45558336855914566,718.7749999939115,737.1899999998277,703.2000000035623,1058.6550000007264,1026.4299999980722,1199.6075000060955
0.67,,0.72,0.37,2,3066,0.63,3066_2,3066,2,88.14102564102565,80.187478500172,78.75,1.0519726887437768,1.7980374739348437,1.8727933814628468,0.981195281506763,0.8861855328633881,0.8921476373658366,1.3210879335140855,1.1107807195179817,1.196704281121732,664.1949999998324,17.5,13.75,0.032302609908030765,,0.07570522237275888,-0.01273662226722167,0.03511611486678326,0.06590363288300866,-0.03274143565266495,0.0020266768437041953,0.06995756657517323,0.013194995409928818,0.07970521930820008,0.011189746299780794,-0.015357379404480377,0.07953547140853644,0.14896662838624242,0.6265078748977765,651.70500000022,588.6000000000495,592.5600000000522,877.4600000001666,1194.2474999998522,1243.9000000004016
0.57,1.0,0.19,0.62,3,3066,0.38,3066_3,3066,3,80.12125902992776,82.24264705882354,82.5,1.0474475347982297,1.6959542121871574,1.5060271886548537,0.9870858179276929,0.9249018282615288,0.9510980690749766,1.3752470334590499,1.1134557307489368,0.9549094424528856,584.4349999997648,11.25,10.0,0.0446702913093739,,0.08654898044435962,-0.029734585551705717,0.003775212688775979,0.1241830746236673,-0.052213983041521944,0.006553498441839293,0.0948367820166495,-0.0007701673008115377,0.0777301718933667,-0.012979686431464868,-0.022830242299841326,-0.021213880288957796,0.4544616303814385,0.49308977756973776,576.8875000003391,540.5449999998091,555.8549999996103,803.7424999993164,991.1749999992024,880.1750000011452
1.0,,1.0,0.74,4,3066,0.26,3066_4,3066,4,81.63588056680162,84.90712074303406,78.75,1.0154856995645107,1.671832860947751,1.6404491969489576,0.9777720518819469,0.9649832517394781,0.979206390109066,1.1272352486517248,0.9616164218884337,0.9542128317479687,582.1499999983644,17.5,7.5,0.09904988285601407,,0.15685368853801238,-0.04730084173835849,0.004875944949018113,0.08111620348528559,-0.05205576538483934,0.0002203828394838333,0.04303096195785708,-0.03845595572932552,0.09674810544600107,-0.021212448394670187,-0.02591769127267775,-0.03271240176232439,0.5830469439733205,0.714325128807794,569.2100000014761,561.7649999985588,570.0450000003912,656.2200000007579,973.2574999979988,954.9875000011525
0.99,0.98,1.0,0.9,5,3066,0.09999999999999998,3066_5,3066,5,82.22222222222223,81.70751633986929,77.5,0.9601072586006446,1.9818961448004186,1.8877196044492555,0.9385246389316914,0.9890559735987134,0.9920230383921,1.3956549160838643,1.15207000369912,1.097496638258365,630.2524999991874,6.25,7.5,0.09489738019868586,,0.16879155726286021,-0.030744334214370447,0.010000294502981363,0.07811846080578635,-0.012730969483169095,0.00030269221034904094,0.0725430299778607,-0.017436418462956925,0.11317724609339416,-0.010372019855694543,-0.006214138636410027,0.00514705882352942,0.6465278330630431,0.9256529488744811,591.5074999975332,623.3549999997194,625.225000003411,879.6149999980116,1249.0949999992154,1189.7400000016205
0.66,,0.47,0.38,6,3066,0.62,3066_6,3066,6,92.17524509803921,86.07142857142857,78.75,1.0017603593164701,1.5274630541785983,1.538865546216998,0.9506809620367529,0.94554114749491,0.8929223413488744,1.4031150391184086,1.2948420747600002,0.993795276733961,690.2000000009139,28.75,17.5,0.07267676393299416,,0.10898037920297662,-0.06342874968506548,0.03704079553021926,0.09245584786753648,-0.05230859967335323,0.00024855673396380264,0.046960508355850895,-0.03462081602176994,0.07015747051701088,-0.013193977077423112,-0.026030021469694714,0.061038165266106434,0.18258653302191943,0.6114330805514635,656.1599999986356,652.612500001851,616.2949999998091,968.4300000008079,1054.2549999954645,1062.1250000003783
0.83,0.38,0.74,0.72,7,3066,0.28,3066_7,3066,7,71.19152046783626,83.27205882352942,76.25,1.0434651341994674,1.8886043267442763,1.5146948591473581,1.0301497074520618,1.007610302539062,0.9126220667458261,1.1435442563503453,1.0501176421585403,0.8923001644959502,480.2700000000186,3.75,15.0,0.0800605976080648,,0.1369389376638928,-0.003968649480102391,0.009454120424519933,0.13115143666018345,-0.06656886326441531,0.0013333574557992066,0.08179816401854889,-0.020436807240518436,0.09572915607593652,0.002742735472208771,-0.03261775290430805,-0.12080538355693164,0.8453098626012981,0.6026554998060611,494.7499999980209,483.925000000454,438.3049999960349,549.2099999974016,907.0400000055088,727.4625000027299
1.0,,0.41,1.0,8,3066,0.0,3066_8,3066,8,85.14957264957265,85.46992481203009,80.0,0.9828766563717115,1.7106922863321212,1.797775435842891,0.967820204887543,0.9669991667105075,0.9518324265133293,1.0330743590981657,1.0978179174165463,0.885569334835519,612.0300000002317,22.5,10.0,0.06405955971612007,,0.09574732444094616,-0.09162554908634694,0.0022973488312470593,0.0453157599064616,-0.031024974754410857,0.0037378597982099444,0.07493108751314445,-0.03084226400540284,0.0634175546769201,-0.04466410012754994,-0.013643557478100456,-0.0032035216245743926,0.15400788518674335,0.6927143887138444,592.3349999975471,591.8325000020559,582.5499999991735,632.2724999990896,1046.9950000042445,1100.292499999341
0.36,1.0,0.4,0.73,9,3066,0.27,3066_9,3066,9,78.84294068504595,86.14035087719299,80.0,1.0497380649415775,1.7885675950490263,1.6575014058739235,1.0262576336163944,0.9682915519960057,0.9058168329123105,1.309625990276563,1.124752123609029,0.9244285277367622,506.80499999725726,13.75,12.5,0.04282824334601037,,0.0831465690667521,-0.04061258291877536,0.003509762832513971,0.07530057754028238,-0.06882711930085286,0.0063653780783299975,0.03830946691150505,-0.0005637996511976504,0.0756675021282328,-0.018551410043130694,-0.03123087061126143,-0.07297410192147041,0.32003786872465756,0.3772507650855081,520.112500002142,490.7350000066799,459.0725000016391,663.7249999985215,906.4550000039162,840.0299999993877
0.0,,0.0,0.32,10,3066,0.6799999999999999,3066_10,3066,10,89.30555555555556,83.83771929824563,81.25,0.9956870431325702,1.997968980819653,1.8855717153284486,0.9545506192658451,1.0325105101732015,0.926121084729286,1.5846873461317135,0.9218365337206643,0.9585653145468973,528.0599999969127,7.5,8.75,0.07453818103404677,,0.10848541543252353,-0.015324855024790224,0.00105907860753736,0.06279619588428229,-0.04080501268866986,0.0008246851885708056,0.0829486143033752,-0.03895235371654681,0.06677482820988193,-0.007132888208626432,-0.019990163750049528,0.054678362573099264,0.8019593333497724,0.6780385710755652,504.06000000657514,545.2274999988731,489.04749999928754,836.8099999934202,1055.0475000054576,995.6949999905191
0.41,0.77,1.0,0.39,11,3066,0.61,3066_11,3066,11,83.06243550051599,84.89304812834224,78.75,0.9956719786686096,1.7212899592437005,1.5211064838552262,0.9901132188484169,0.9706666424349089,0.9313375084437108,1.0344470532375,0.9364466627036233,1.0693982097386292,550.4825000025448,10.0,22.5,0.06669926129521224,,0.11110343583373272,-0.04715732314945189,0.0007973031227647332,0.08435248874094461,-0.060279589739528565,0.001356316683778897,0.055747417853567766,-0.02015174968481667,0.08098293687270215,-0.023180010013343577,-0.029461636527874834,-0.018306126278262554,0.4711464722508018,0.5657038953896069,545.0399999972433,534.3349999966449,512.6849999942351,569.4449999864446,947.5399999937508,837.3425000027055
0.67,,0.92,1.0,12,3066,0.0,3066_12,3066,12,79.03799019607844,83.02083333333333,77.5,0.9369069188332332,1.8079958696599798,1.7175296271795424,0.9369069188332332,1.0647136717491996,0.8726856388781521,0.989941821265803,1.0432014074037688,1.006640118939903,522.9574999975739,17.5,11.25,0.06585834315758259,,0.10588603283737355,-0.0568512789298142,0.010139854327015316,0.11400591667098299,-0.0245432163773398,0.007847218516721398,0.0754629200020821,-0.023898564162229973,0.07527862511153657,-0.023355712301399444,-0.008347998930309202,-0.03982843137254889,0.32573228973953217,0.734681330518786,489.96250000345754,556.799999991199,456.377499991504,517.6974999922095,945.5050000033225,898.1950000015786
0.68,1.0,1.0,0.83,13,3066,0.17000000000000004,3066_13,3066,13,79.16666666666667,83.56570512820514,77.5,1.0498859343405367,1.569332176614354,1.5295124783773943,1.0486190482758493,0.92372519589315,0.9061081351680956,1.056110200726887,1.0155744364312933,0.9973331130042123,544.6424999972805,12.5,20.0,0.0603908944958068,,0.09493374382660041,-0.046411069582379325,0.007315873712803728,0.08350621036864127,-0.08324639016744599,0.0023367311089530236,0.0727406719942767,-0.024180702616517565,0.0676409154818245,-0.0195475979347878,-0.040454829529246485,-0.04399038461538467,0.38424922820612306,0.37859551947280323,571.1224999977276,503.10000000172295,493.5050000058254,575.2024999965215,854.7249999974156,833.0375000005006
0.91,,1.0,0.43,14,3066,0.5700000000000001,3066_14,3066,14,90.5982905982906,76.73718610251117,78.75,0.9590575076967817,1.833240278802453,1.79635916646687,0.9524251211203293,1.0632710768581766,0.9122615852937729,1.0705923671360895,1.2711849143701814,0.8295841363232237,555.2299999981187,16.25,10.0,0.1040460804809602,,0.14355712200600793,-0.03594467572782294,0.008093024365429172,0.07739632142829977,-0.07838192072325406,0.0006131187700343317,0.10729233879613448,-0.06262788763671447,0.07458361684057731,-0.013925825681196886,-0.03888440097660986,0.1386110449577943,0.650674458717799,0.5684619699508717,528.8149999978486,590.3600000019651,506.5150000009453,594.425000002957,1017.8699999960372,997.3924999940208
0.86,1.0,0.71,0.63,15,3066,0.37,3066_15,3066,15,87.92528195488723,83.03049289891395,77.5,0.9946437404207793,2.028670356778305,1.6116735366862518,0.9893581439136234,0.976450359190805,0.9182428453365463,0.9949028382877018,1.0797126368910894,1.038030856138998,530.6875000096625,13.75,11.25,0.054060554718482125,,0.09766828893696279,-0.03654781495729305,0.024192294053411265,0.059223919437152696,-0.016812228613230108,0.03362563401089601,0.07386779952358333,-0.008347926661931208,0.07996818795972814,-0.006177760451940892,0.00840670269883295,0.04894789055973277,0.2805913688283831,0.5895597400452555,525.0400000077207,518.1900000025053,487.2999999934109,527.982500003418,1076.5899999823887,855.295000015758
0.75,,0.73,0.82,16,3066,0.18000000000000005,3066_16,3066,16,85.83333333333333,77.68575851393189,83.75,1.0058021453556976,2.154089600517678,2.067609535840058,0.9814942619730559,0.9837027250922241,0.9934633434376808,1.1177485507160716,0.8952656071543883,1.1370233071621119,507.14000000152737,6.25,5.0,0.06366943241917639,,0.07565212165870376,-0.02386981530832192,0.0013355175226443061,0.06329946336533435,-0.0552951452701744,0.004818561601655698,0.07570660756399346,-0.05110835291939188,0.027898595287777796,-0.011267148892838806,-0.025238291834259352,0.08147574819401442,0.6695340338594112,0.43132825932686364,497.7550000185147,498.875000004773,503.82499999250285,566.8550000118557,1092.4250000098255,1048.567500009085
0.74,0.62,0.84,0.96,17,3066,0.040000000000000036,3066_17,3066,17,85.66993464052288,81.14744582043345,80.0,0.9749319977503599,2.081732222307237,1.8346012694002842,0.9310349294010614,0.9717499244345952,0.9258753939939405,1.6700444713116414,1.019843702758742,0.9517637407769913,579.024999999092,16.25,16.25,0.06013529518781815,,0.08803212595171811,-0.0594906151413032,0.0031979284596136796,0.10081060592932069,-0.08618095584078705,0.006961274333013452,0.07293906551808449,-0.030891917343930847,0.05750908960623323,-0.02814634334084476,-0.0396098407538868,0.045224888200894355,0.3147262753336969,0.30802386736677817,539.0924999956042,562.6674999948591,536.1050000065006,966.9974999997066,1205.3750000195578,1062.2800000128336
1.0,,0.98,0.73,18,3066,0.27,3066_18,3066,18,80.46052631578947,71.02844427244582,80.0,0.9957774634719708,1.847383227793763,1.5888742164517444,1.0087634596737227,1.0211231216537207,0.9845034474500162,0.8714970954072481,0.913257929702704,1.0290671273749097,478.97749999538064,2.5,11.25,0.07938856851272537,,0.10882921854319892,-0.045613701682156185,0.003151664310032534,0.09792864560540597,-0.06349319981868246,0.0017339594292877156,0.14302434361650804,-0.0485268530692201,0.05995914039907828,-0.021231018686061826,-0.03087962019469737,0.09432082043343641,0.5300686338157533,0.5388442529900158,483.17500000121066,489.09499999717804,471.55499999644235,417.4275000113994,884.8549999820534,761.0350000031758
0.98,0.84,1.0,0.63,19,3066,0.37,3066_19,3066,19,80.56286549707602,84.4047619047619,81.25,1.0,1.8249541955122124,1.7829827513253713,1.0010824387527144,1.0017384621962284,0.9034755186417287,0.9885430187536546,1.0910326278139815,0.9658961514904955,533.5174999927403,10.0,10.0,0.0798290414582664,,0.11241913704946949,-0.041229529936937216,0.00641869856903097,0.06971580154650152,-0.04810086813210389,0.006180695184164008,0.058275985362313334,-0.04566586043573669,0.06477222949282899,-0.017405415683953124,-0.02096008647396994,-0.0384189640768588,0.540310874483135,0.6110519136228864,534.0950000099838,534.444999997504,482.0200000103796,527.4050000007264,973.6449999909382,951.2525000172899
0.77,,1.0,0.75,20,3066,0.25,3066_20,3066,20,72.17105263157895,72.42647058823529,72.5,1.0052797501584467,2.510532983666991,2.148457617621662,1.0392976047049096,0.9901711793992718,1.0090451076876557,0.9061724757734874,0.87244335756703,0.9624465985128585,424.2625000042608,3.75,3.75,0.14883904244504056,,0.23381399715398415,-0.048608808390641106,0.007447919306313612,0.11380110701555726,-0.07338992010744091,0.0003502588144409119,0.13550089544522673,-0.059762447011971885,0.12334407190664944,-0.020580444542163748,-0.0365198306465,-0.0025541795665634482,0.683057897033179,0.7275784482048827,440.935000020545,420.0925000041025,428.10000000463333,384.4550000067102,1065.1249999937136,911.5100000053644
0.74,0.68,0.63,0.73,1,3067,0.27,3067_1,3067,1,79.13690476190476,83.92857142857143,76.25,1.02072016079132,0.8859328377212818,1.0470448008595339,0.983934543571734,1.0005677124956667,0.8977606297988506,1.2020007156748171,1.1319218547849608,1.1018304019449106,929.1674999985844,67.5,70.0,0.14153464179604835,,0.23216043146434762,-0.2633007786225817,0.15639961795943524,0.18379936303773584,-0.1938978609916146,0.09552760323257391,0.09621103473828718,-0.04653445227270947,0.12824255107238094,-0.05345058033157324,-0.04918512887952035,-0.04791666666666671,-0.19441805308969706,0.2320348271083945,914.2400000127964,929.6949999989009,834.1699999873526,1116.859999980079,823.179999992135,972.8800000011687
