mood,sleep,food,stress,sessionID_x,userID,real_stress,user_sessionID,participantID,sessionID_y,Dsubj_perf_oo,Ssubj_perf_oo,subj_perf_no,subj_RT_no,Dsubj_RT_oo,Ssubj_RT_oo,OKubj_RT_no,OKDsubj_RT_oo,OKSsubj_RT_oo,NOKubj_RT_no,NOKDsubj_RT_oo,NOKSsubj_RT_oo,medianRT,Dsubj_optout_oo,Ssubj_optout_oo,HRopt_,SO_HRopt,SO_HRopt_,DHL_oo,DHR_oo,Dsigma_oo,SHL_oo,SHR_oo,Ssigma_oo,no_bias,no_sigma,HmiddleDO,HmiddleSO,risk_av,DoverConf,SoverConf,userID_y,real_OK_NO_RT,real_OK_DO_RT,real_OK_SO_RT,real_NOK_NO_RT,real_DO_RT,real_SO_RT
0.95,,0.99,0.85,20,996,0.15000000000000002,996_20,996,20,69.76817042606517,78.66715399610136,66.66666666666667,0.9700842164466138,1.3900753168326472,1.3644445176782736,0.9605056281551695,0.915655025744422,1.0165697051623799,1.0010415807793414,0.9788189923649501,1.0032532920821924,758.4625000017695,18.333333333333332,11.666666666666666,0.2158571735809989,,0.38497467014070924,-0.2643484166690227,0.07794396285689364,0.5045752661699292,-0.1560775533594428,0.07172491213339621,0.5868798981251739,-0.03857657515876669,0.2062581580273382,-0.09320222690606453,-0.04217632061302329,-0.08898983570036194,0.11553125386743199,0.5433684726512445,,728.5074999963399,694.4899999652989,771.0300000035204,759.2524999636225,1054.3199999956414,1034.879999991972
0.25,0.39,0.39,0.24,1,997,0.76,997_1,997,1,76.50793650793652,70.95588235294117,65.0,1.0121107266435987,1.168396770472895,1.0899653979238755,0.9342560553633218,0.9948096885813149,0.9625144175317186,1.0922722029988465,0.9509803921568627,0.9988465974625144,867.0,20.0,25.0,0.15032463775142113,,0.3286432747215511,-0.1628466679267583,0.1655639711738151,0.5618894249000754,-0.23169465167590023,0.14128767886953492,0.5749591578503683,0.036601229264000265,0.24262718837479574,0.001358651623528398,-0.045203486403182655,0.055520541549953464,-0.04413150950054264,0.27595147676481324,,810.0,862.5,834.5,946.9999999999999,1013.0,945.0
0.2,,0.19,0.0,2,997,1.0,997_2,997,2,63.333333333333336,61.111111111111114,61.666666666666664,1.0114068441064639,1.2281368821292775,1.1337135614702154,0.9835234474017744,0.9651457541191382,0.9752851711026616,1.2306717363751585,1.017743979721166,1.0304182509505704,789.0,13.333333333333334,26.666666666666668,0.20796066160519494,,0.36084248846551437,-0.013347939819902361,0.13088457849214927,0.1783096375332608,-0.6274803367242384,0.028842458199861195,0.6953336113501749,-0.047699409487425716,0.1888187353383294,0.058768319336123455,-0.2993189392621886,0.022222222222222213,0.4850253354684055,0.04743237544947658,,776.0,761.5,769.5,971.0,969.0,894.5
0.0,0.24,0.0,0.0,3,997,1.0,997_3,997,3,70.1058201058201,62.35449735449735,58.333333333333336,1.0298507462686568,1.318624269954575,1.1615833874107722,0.9967553536664504,0.9630110317975341,0.9513303049967553,1.1563919532770928,0.9785853341985724,0.9928617780661908,770.5,16.666666666666668,13.333333333333334,0.687673606122524,,1.3638131051267057,-0.06223890522302121,0.19946840110729666,0.540069272086388,-0.15926374641077737,0.03389606203581561,0.5891742157889179,0.02110234810316233,0.5061293185133313,0.06861474794213773,-0.06268384218748088,0.07751322751322753,0.680270506130649,0.8677343651949107,,768.0,742.0,733.0,891.0,1016.0,895.0
0.0,,0.67,0.0,4,997,1.0,997_4,997,4,70.6140350877193,69.640522875817,71.66666666666667,0.9719975108898569,1.2526446795270691,1.1823273179838207,0.9520846297448662,1.0018668326073428,0.9707529558182949,1.0043559427504667,1.0541381456129433,1.0640945861854387,803.5,3.3333333333333335,13.333333333333334,0.1896384936734808,,0.31406546740254265,-0.007772206510698268,0.13885412571121733,0.5155650313170339,-0.32914974957326865,0.03879788315007905,0.5006893521005891,-0.05920557684770486,0.19871814369583035,0.06554095960025953,-0.1451759332115948,0.009735122119023032,0.44238293706867526,0.26120761008574833,,765.0,804.9999999999999,780.0,807.0,1006.5000000000001,950.0
0.21,0.59,0.2,0.0,5,997,1.0,997_5,997,5,63.26109391124871,61.98257080610022,60.0,0.9871630295250321,1.1437740693196405,1.147625160462131,0.9608472400513479,1.0102695763799743,0.9306803594351734,1.0442875481386393,1.008344030808729,0.9768934531450578,779.0,8.333333333333334,18.333333333333332,0.3689815724216688,,0.7516979659971372,-0.0582211619501098,0.011280952923376364,0.8527132351422062,-0.2424272452532938,0.027559972296727762,0.5001982929250213,0.032208089554569844,0.35403391066133194,-0.023470104513366716,-0.10743363647828301,0.012785231051484871,0.8278511328205987,0.6955116917408404,,748.5,787.0,725.0,813.5,891.0,894.0000000000001
0.0,,0.32,0.0,6,997,1.0,997_6,997,6,75.70175438596492,84.9122807017544,76.66666666666667,1.0013755158184319,1.7950481430536451,1.1746905089408528,0.982806052269601,0.9697386519944979,0.9814305364511692,1.0398899587345254,1.0701513067400275,1.034387895460798,727.0,1.6666666666666667,11.666666666666666,0.16030406034212943,,0.2845438045876943,-0.12528910862667436,0.08704418065175992,0.5392192173760328,-0.08952213031645637,0.06840270979195776,0.5265241485222591,-0.030067410345939863,0.21581209849280883,-0.01912246398745722,-0.010559710262249306,-0.0921052631578948,0.20316460568039557,0.5655512081973572,,714.5,705.0,713.5,756.0,1305.0,854.0
0.25,0.63,0.34,0.0,7,997,1.0,997_7,997,7,52.1843825249398,64.38725490196079,56.666666666666664,1.0213333333333334,1.3313333333333333,1.2173333333333334,1.0146666666666666,0.9693333333333334,0.988,1.0593333333333332,0.964,1.0173333333333334,750.0,10.0,11.666666666666666,0.8348046091984398,,1.7200008383915844,-0.0054801752604676105,0.26869989580867365,0.7250681162786288,-0.22403603738416966,0.07839267036057604,0.700726625087122,0.09311899672519354,0.5339948424675445,0.131609860274103,-0.07282168351179681,-0.12202872377020987,0.7178911597517225,0.8383784457313851,,761.0,727.0,741.0,794.4999999999999,998.5,913.0
0.32,,0.62,0.0,8,997,1.0,997_8,997,8,70.49291938997821,69.44444444444444,60.0,1.0076923076923077,1.1474358974358974,1.0269230769230768,0.9724358974358974,0.985897435897436,0.9557692307692308,1.060897435897436,1.0217948717948717,0.9512820512820512,780.0,15.0,15.0,0.3981819413277617,,0.7781048955891081,-0.013108885293721942,0.32159790539242816,0.7164380301900362,-0.21787032404892476,0.06165889360246485,0.5452556210793604,7.944531719409833e-05,0.37213043990758804,0.1542445100493531,-0.07810571522322995,0.010484749455337693,0.4081593686851043,0.6954586503779683,,758.5,769.0,745.5,827.5,894.9999999999999,800.9999999999999
0.0,0.0,0.24,0.0,9,997,1.0,997_9,997,9,86.66666666666667,95.23809523809524,91.66666666666667,0.9842857142857143,,1.16,0.98,0.9828571428571429,1.0285714285714285,1.02,0.9585714285714285,1.062857142857143,700.0,0.0,11.666666666666666,-0.058134519538850356,,0.006826581004746165,0.07919984985205139,0.07919984985205139,0.21490390871235035,-0.1400562098147698,0.1038723093865109,0.5148212745192142,0.12623121569866796,0.1409802904529436,0.07919984985205139,-0.018091950214129446,-0.08571428571428569,1.0,-0.8939896506202221,,686.0,688.0,719.9999999999999,714.0,,812.0
0.0,,0.31,0.0,10,997,1.0,997_10,997,10,72.98245614035088,74.82456140350877,78.33333333333333,0.9973351099267155,1.2271818787475017,1.1365756162558294,0.988674217188541,0.9753497668221186,0.9766822118587608,1.039307128580946,1.0306462358427715,0.983344437041972,750.5,1.6666666666666667,1.6666666666666667,0.22039122333316916,,0.3649738474060893,-0.030977016119553783,0.19923962691690994,0.6665177439555323,-0.07368233520792267,0.01305692353253783,0.5336069781694099,-0.06882976672152807,0.23094981903647555,0.08413130539867808,-0.030312705837692418,-0.018421052631578904,0.3138093730099367,0.7875826022121711,,742.0,732.0,733.0,780.0,921.0,852.9999999999999
0.0,0.33,0.33,0.0,11,997,1.0,997_11,997,11,64.47368421052632,83.93246187363836,75.0,0.9974358974358974,1.573076923076923,1.2397435897435898,0.9948717948717949,0.9910256410256411,0.9641025641025641,1.008974358974359,1.0192307692307692,1.0173076923076922,780.0,5.0,15.0,0.04836264259172422,,0.18340025699049686,-0.02303113473499019,0.1034977201456854,0.5071825435862147,-0.001346914484929169,0.17869600777647004,0.5518284855250137,0.09319307799968544,0.21728603721891465,0.040233292705347604,0.08867454664577044,-0.19458777663112045,-0.13349615684021282,0.34151930761552135,,776.0,773.0,752.0,787.0,1227.0,967.0
0.21,,0.05,0.0,12,997,1.0,997_12,997,12,65.6140350877193,75.80495356037152,65.0,1.0,2.0149558123725355,1.1978246091094493,0.9898028552005439,0.9802855200543847,0.9966009517335146,1.0047586675730795,1.053025152957172,0.9993201903467029,735.5,1.6666666666666667,6.666666666666667,0.7262984847020311,,1.4391060974830852,-0.014513565735742402,0.05882445038897932,0.9591762631743768,-0.32945269980728975,0.028035480311292105,0.6926689346891806,0.02091550985428925,0.5062948639036129,0.02215544232661846,-0.15070860974799882,-0.10190918472652215,0.9038779281945518,0.7790350535103435,,728.0,721.0,733.0,739.0,1481.9999999999998,881.0
0.13,0.31,0.21,0.0,13,997,1.0,997_13,997,13,85.55555555555556,69.7733918128655,76.66666666666667,0.9566088117489987,1.5627503337783712,1.3871829105473965,0.937917222963952,0.9853137516688919,0.9913217623497997,1.061415220293725,1.101468624833111,1.0013351134846462,749.0,3.3333333333333335,11.666666666666666,0.10563685788407202,,0.2312934251010225,-0.0348549787734266,0.0979013332109059,0.17819141281631443,-0.06294415671700992,0.005620090880951821,0.3663235331983984,0.02608500345533023,0.21745803703117508,0.03152317721873965,-0.028662032918029053,0.15782163742690059,0.22822834476618253,0.7418277101113021,,702.5,738.0,742.5,795.0,1170.5,1039.0
0.0,,0.0,0.0,14,997,1.0,997_14,997,14,55.17543859649123,56.535947712418306,66.66666666666667,1.018467852257182,1.1573187414500683,1.2229822161422708,0.9863201094391245,0.9487004103967168,1.0075239398084814,1.039671682626539,0.9432284541723667,1.0013679890560876,731.0,3.3333333333333335,11.666666666666666,0.104269265801746,,0.2617962311734062,-0.3442087310040532,0.1369921984536731,2.3633457575689265,-0.9313452915403267,0.04324852075957623,2.4613253197349105,0.060861340178257804,0.20381576263214343,-0.10360826627519004,-0.4440483853903753,-0.013605091159270728,-0.39531216241379286,-0.3010315590158776,,721.0,693.5,736.4999999999999,760.0000000000001,845.9999999999999,893.9999999999999
0.0,0.0,0.0,0.0,15,997,1.0,997_15,997,15,75.90299277605779,83.62573099415205,63.333333333333336,1.0523932729624839,1.1241914618369988,1.095084087968952,0.9741267787839586,0.964424320827943,0.925614489003881,1.0976714100905562,1.0562742561448901,0.9385510996119016,773.0,20.0,13.333333333333334,0.5517313430517432,,1.0784604404133995,-0.1881199016228093,0.16555567456038878,0.5137983928276992,-0.22287851600783476,0.1097604776774343,0.5593355780307252,0.0004223458701298155,0.45509207172344157,-0.011282113531210267,-0.05655901916520023,-0.07722738218094265,0.5145614039011293,0.7327728510643166,,753.0,745.5,715.5,848.5,869.0000000000001,846.5
0.0,,0.0,0.0,16,997,1.0,997_16,997,16,56.79738562091504,47.12418300653595,53.333333333333336,1.0086666666666666,1.3373333333333333,1.0813333333333333,0.996,0.976,0.9533333333333334,1.0233333333333334,1.0853333333333333,1.0233333333333334,750.0,8.333333333333334,16.666666666666668,0.9702127133800192,,1.895098483804071,-0.0509300453998414,0.14756616636694111,0.5810192681740607,-0.6614980434542514,0.2968425596367083,2.194615370559559,-0.0006837989362484386,0.5462062645640798,0.048318060483549856,-0.18232774190877157,0.09673202614379087,0.8143959945129206,0.5963638956952093,,747.0,732.0,715.0,767.5000000000001,1003.0,811.0
0.09,0.0,0.0,0.0,17,997,1.0,997_17,997,17,71.51702786377709,67.69005847953217,71.66666666666667,0.9585207396301849,1.7331334332833583,1.6081959020489756,0.9135432283858071,0.9775112443778111,0.928535732133933,1.423288355822089,1.054472763618191,1.0004997501249375,1000.5,8.333333333333334,11.666666666666666,0.14776086258561122,,0.24064767710832707,-0.02756490902535537,0.0050664769698200735,0.23576061471511756,-0.09685478204558907,0.002736109694604808,0.36687984760159764,-0.050390511207994655,0.16108477550889153,-0.011249216027767649,-0.047059336175492135,0.03826969384244919,0.80112097137102,0.6571070758401392,,914.0,978.0,929.0,1424.0,1734.0,1609.0
0.0,,0.0,0.0,18,997,1.0,997_18,997,18,48.58101135190918,75.0,60.0,1.003257328990228,1.342671009771987,1.270358306188925,1.0208469055374594,0.9850162866449511,0.9570032573289903,1.003257328990228,1.0234527687296417,0.9628664495114007,767.5,13.333333333333334,11.666666666666666,0.31278310186406183,,0.6115615062907978,-0.044852222192292825,0.15860242824007384,0.5025332206846838,-0.23105128160185606,0.05486420998207038,0.5177218383485236,0.0004169833424433294,0.2758900922018249,0.05687510302389051,-0.08809353580989285,-0.2641898864809082,0.5091687997682629,0.621062695491612,,783.5000000000001,756.0,734.5,770.0,1030.5,974.9999999999999
0.0,0.05,0.0,0.0,19,997,1.0,997_19,997,19,77.69005847953217,79.13165266106442,70.0,0.9644502962475313,1.4285714285714286,1.237656352863726,0.9354838709677419,1.000658327847268,0.9374588545095458,1.0250164581961816,0.9861751152073732,1.032916392363397,759.5,5.0,20.0,0.17544177436864486,,0.3668287700551986,-0.007588994160849303,0.17272166220683913,0.6626097329269394,-0.08586954732285189,0.20488558518272468,0.5508387539491695,0.025183245607132868,0.2587208182016996,0.08256633402299492,0.059508018929936395,-0.014415941815322526,0.32111211065619877,0.43234764606514536,,710.5,760.0000000000001,712.0,778.4999999999999,1085.0,940.0
0.0,,0.0,0.0,20,997,1.0,997_20,997,20,39.473684210526315,58.137254901960794,58.333333333333336,0.9938733832539143,1.3417290673927842,2.1123213070115723,1.0197413206262764,1.0183798502382573,0.9707283866575902,0.9829816201497618,0.9720898570456092,0.9993192648059904,734.5,3.3333333333333335,10.0,0.8162584066252963,,1.4259518679436185,-0.004845802426666924,0.4188197862097797,2.306374960307565,-0.03637129673377166,0.17973120221325126,0.7795822314336383,-0.17713576186410207,0.44001145424202187,0.2069869918915564,0.0716799527397398,-0.1866357069143448,0.5879105003061673,0.8591251240017788,,749.0,748.0,713.0,722.0,985.5,1551.4999999999998
0.74,0.63,0.56,0.16,1,998,0.84,998_1,998,1,80.95238095238095,74.86631016042782,71.66666666666667,1.076475470398109,1.0522346318086488,0.9881066224402234,1.0329466104758827,0.9675435588801253,0.9463940962575926,1.1825295153980626,1.006471440843086,0.9902447239171658,831.3450000132434,43.333333333333336,36.666666666666664,0.1692836057264514,,0.2628541414436171,-0.38968003498922565,0.3576514982254811,0.5142859328123301,-0.26719438146307717,0.2192985845867014,0.5250647174262555,-0.07119653073967644,0.16187774705998817,-0.016014268381872282,-0.023947898438187884,0.06086070791953133,-0.3764295002357016,0.03874260862515089,,858.7349998997524,804.3624999700114,786.7799999658018,983.089999994263,874.7699999948964,821.4575000456534
0.7,,0.78,0.15,2,998,0.85,998_2,998,2,86.74242424242425,89.68253968253968,76.66666666666667,1.059871528152322,1.037137933175223,1.0293362494193292,0.9651162419612652,0.9390605366541902,1.0031558451613056,1.21478930661532,0.9497015217426523,0.9866188334908097,781.8824999267235,31.666666666666668,38.333333333333336,0.05334565049546169,,0.1230763806932051,-0.0011876996153190136,0.258649614090826,0.18100493323794883,-0.31553452124922354,0.3189747841358398,0.5072431938182023,0.019750899709859892,0.13408215546750468,0.1287309572377535,0.001720131443308126,-0.029401154401154345,-0.4178282583524754,-0.4409824819892343,,754.6074999845587,734.2349999817088,784.3500000308269,949.8224999406374,810.9199999598785,804.8199999611826
0.57,0.57,0.7,0.16,3,998,0.84,998_3,998,3,72.02020202020202,74.24242424242425,56.666666666666664,0.9994470505561123,1.0294722096506685,1.0596540378258505,0.9580434188471004,0.9601231233351205,1.0179370681701598,1.0396987039709278,0.9733078976808486,0.9621014539014763,813.8175000203773,40.0,41.666666666666664,0.2924825489408182,,0.5952467618485034,-0.20193246057095063,0.34979141655987483,0.5812281352027069,-0.22895333981909413,0.3191462354089794,0.5010905052283294,0.024895735015506407,0.2848966373212252,0.0739294779944621,0.04509644779494264,-0.022222222222222286,0.029243901789798302,0.3694906812100578,,779.6725000371225,781.3649999443442,828.4149999963118,846.1250000400469,837.8024999983609,862.3649999499321
0.48,,0.55,0.12,4,998,0.88,998_4,998,4,68.37606837606837,53.7037037037037,58.333333333333336,0.9849419101722457,0.9837845764395664,1.0009532857911845,0.9864754569282155,0.9506491270420429,1.0900169614420356,0.9816165685551042,0.9534005839397175,1.0600984531115432,784.1300000436604,38.333333333333336,30.0,0.25689003959909634,,0.5421337907908262,-0.19263747844268225,0.28759262900873517,0.5142582312047321,-0.11033058550457742,0.306596715870757,0.5469976229522784,0.042122090642654916,0.3016083945293084,0.04747757528302646,0.09813306518308978,0.1467236467236467,0.03375214077016464,0.44453940509830464,,773.5250000841916,745.4325000289828,854.7150000231339,769.7149999439716,771.4149999665096,784.8775000311435
0.43,0.64,0.45,0.3,5,998,0.7,998_5,998,5,71.7948717948718,79.01484480431849,85.0,1.0254261256557309,1.0264788696714602,0.9319550243061576,1.013720240255876,1.0297910852514154,0.9658879503225463,1.0765203509855867,0.9611710284916819,0.9592886592177668,795.540000020992,23.333333333333332,33.333333333333336,0.0867786150430281,,0.15069174677089148,-0.028253423593837673,0.41682728171580935,0.6283052318506439,-0.40285039779070847,0.1642346827835358,0.5775202532502834,-0.019780471916221575,0.12397381522576548,0.19428692906098582,-0.11930785750358633,-0.0721997300944669,-0.4389053106643301,-0.3059426615440936,,806.4549999544397,819.2399999825284,768.4025000198744,856.415000045672,816.6049999999813,741.4075000560842
0.72,,0.83,0.25,6,998,0.75,998_6,998,6,64.81481481481482,68.03921568627452,48.333333333333336,1.0006676623594422,1.0546533851170057,1.0844925133686985,1.0054552129631873,0.9616299821759636,0.9396983811993089,0.9979748630379529,0.9613768400372892,1.0130874478474605,790.0699999881908,20.0,41.666666666666664,1.3896827566472756,,2.9186911373888957,-0.13344566782985098,0.16111728532963518,0.5097518879889045,-0.2988168441802027,0.3210891545975964,0.529994094160094,0.213129053157264,0.7065137446787294,0.013835808749892098,0.011136155208696846,-0.03224400871459693,0.8083475550104247,0.8079980411230862,,794.3800000939518,759.7550000064075,742.4275000230409,788.4700000286102,833.249999966938,856.8250000244007
0.73,0.58,0.86,0.64,7,998,0.36,998_7,998,7,61.666666666666664,58.730158730158735,56.666666666666664,0.9843944664511604,1.336077144430079,1.2634265866365249,0.9843944664511604,0.95169148442181,0.9951745876994134,0.9868421393218579,0.9463091942017726,1.0197860034407564,965.2024999959394,16.666666666666668,26.666666666666668,0.8599642205184378,,1.561153919710069,-0.07358914293786883,0.1888435691564727,0.5121634845665661,-0.03531879356631791,0.3782594610302734,0.6249099004019536,-0.12492892252188666,0.4732921130248107,0.05762721310930194,0.17147033373197776,0.029365079365079295,0.7352321884639247,0.7660681121507675,,950.1400000008289,918.5749999887776,960.5449999799021,952.5024999747984,1289.584999991348,1219.4624999829102
0.63,,0.76,0.64,8,998,0.36,998_8,998,8,53.049535603715164,70.37037037037038,56.666666666666664,1.0204963203564805,1.6096456986549634,1.1767976257565247,0.9798366264815752,0.9049666479285103,1.0160388514482392,1.1129694262956908,0.9197770404630377,1.0027209791289093,871.0100000025705,6.666666666666667,43.333333333333336,0.34361383184472044,,0.6974487107262771,-0.00020592515424780082,0.4764009952963635,1.173421438986369,-0.21217484352243227,0.34757987125783835,0.5037589880484044,0.027300238827045107,0.2996313971653381,0.23809753507105785,0.06770251386770304,-0.17320834766655216,0.18097137351735906,0.42725899467812367,,853.4475000342354,788.235000014538,884.9800000025425,969.4075000006706,1402.0174999895971,1025.0025000132155
0.62,0.67,0.74,0.27,9,998,0.73,998_9,998,9,63.9433551198257,44.44444444444445,65.0,1.0034024515154525,1.2070212510403142,1.051590221376544,0.979189071879665,1.0000188675657709,0.9479318000953518,1.0095910141133195,0.981264504407324,0.955956805956826,795.0150000397116,18.333333333333332,41.666666666666664,0.19000492433867994,,0.4238641708771768,-0.04232747051948483,0.35551269094161525,0.5650674506316151,-0.3904597752786073,0.26718736775108043,0.6204757883533836,0.05514243188580842,0.24147247973443417,0.15659261021106521,-0.06163620376376344,0.19498910675381254,-0.02292255904266986,0.12626829694382505,,778.470000019297,795.0300000375137,753.62000009045,802.6400001253932,959.5999999437481,836.0299998894335
0.63,,0.68,0.32,10,998,0.6799999999999999,998_10,998,10,74.58925090504039,54.44444444444445,56.666666666666664,0.9529068226622684,1.1085558501006567,1.0475578009691862,0.8976073402496737,1.011274054164974,1.018144950118852,1.0356221961070602,1.0260312494283723,1.0726967266012597,812.4850001186132,15.0,38.333333333333336,0.8124778299509817,,1.551650154650611,-0.0408023838747809,0.21443291449674623,0.5104613122211541,-0.2857517679566752,0.26213045315868927,0.5609620924106165,-0.037626529963580777,0.44410257319623914,0.08681526531098266,-0.011810657398992952,0.20144806460595938,0.7285006639901085,0.6998877944056917,,729.2924999492243,821.6450000181794,827.2274999180809,841.4275001268833,900.6850000005214,851.1250000447035
0.61,0.56,0.65,0.35,11,998,0.65,998_11,998,11,69.21568627450982,70.51282051282051,66.66666666666667,0.9605344112413261,0.9620659314486202,1.114304994144484,0.9584670243514666,1.025681906891371,0.9563764827296596,0.9701138551306607,1.0139159946279452,1.2310313118148455,755.7850000002654,10.0,35.0,0.22087996780522673,,0.3722952865227044,-0.15830287666385137,0.06016783454947535,0.5003670353648246,-0.35483594396318746,0.035690412660178944,0.5022792829400322,-0.062156010446681134,0.19916065959801926,-0.04906752105718801,-0.15957276565150424,-0.0129713423831069,0.3381988180514196,0.31191871706587754,,724.3949999997276,775.195000000167,722.8150000000896,733.1975000001839,727.1150000001508,842.1749999997846
0.65,,0.8,0.63,12,998,0.37,998_12,998,12,59.45350945350945,62.202380952380956,68.33333333333333,1.0029489136470853,1.0818843168485648,0.9749472248379877,1.0256893248059658,1.0121464064154626,0.9419180929537178,0.9575655223920199,1.0039881783646734,0.9732519242634344,769.7749999988446,30.0,48.333333333333336,0.08760694445718023,,0.21216571825798525,-0.2984816361211402,0.10463748298274451,0.525837786938687,-0.4685336326629781,0.30385686889630215,0.5955684660354286,0.04296413427416266,0.16760071674791485,-0.09692207656919785,-0.08233838188333797,-0.02748871498871509,-0.3940726657993803,-0.29084372398412867,,789.5500000013271,779.1249999972932,725.0650000023597,737.1099999982107,832.8075000008539,750.4899999985355
0.6,0.65,0.54,0.3,13,998,0.7,998_13,998,13,65.17094017094017,72.74509803921569,71.66666666666667,0.9870712243807269,1.055483903362413,1.0345091615502153,0.9824300449701907,1.0278031437065007,0.9720964386304022,1.0303983129951182,0.9671916628348286,1.0398626788493908,796.6724999932921,28.333333333333332,38.333333333333336,0.1876245018797014,,0.31151689004309147,-0.09236479687069861,0.06888440191964623,0.20439894468431255,-0.09464093871495208,0.0720266612896009,0.16390735676100196,-0.05775197443360908,0.16825029876557637,-0.011740197475526189,-0.011307138712675587,-0.0757415786827552,0.398882613123414,0.5778971540219341,,782.6749999949243,818.8224999976228,774.4424999982584,820.8900000026915,840.874999994412,824.1649999981746
0.62,,0.63,0.35,14,998,0.65,998_14,998,14,64.89177489177489,87.87878787878788,68.33333333333333,0.9849416087291497,1.1261501311398385,1.1892330030361837,0.9732555476873934,0.8817888962921576,0.819549106953086,1.2257899995932395,1.0597495732387958,1.1728891710690514,960.7600000017555,41.666666666666664,53.333333333333336,0.30423994396403,,0.4631204074546601,-0.4524985757998667,0.31382154210566954,0.6210808091431412,-0.44166546193293776,0.2959823127979062,0.5238592879402466,-0.13769050810909617,0.2264467005546886,-0.06933851684709857,-0.07284157456751578,-0.2298701298701299,-0.11480959361923439,0.11334475237868043,,935.0649999978486,847.1875000032014,787.3899999976857,1177.6900000113528,1081.9599999958882,1142.5674999991315
0.57,0.67,0.82,0.41,15,998,0.5900000000000001,998_15,998,15,71.57894736842105,75.0,68.33333333333333,0.971745328238416,1.2844222881706573,1.0756480211164943,0.9659811395355615,0.9754866500454384,0.999273339045548,1.0202974072393614,1.2009151999592476,0.913393146445672,763.7675000150921,18.333333333333332,48.333333333333336,0.2641192428070118,,0.43353383789810085,-0.11834865947748403,0.16683189451852867,0.5439365659258246,-0.5318927335523399,0.2118581514243604,0.5464189373648245,-0.08652720525810643,0.23534470041442707,0.02424161752052232,-0.16001729106398976,-0.03421052631578945,0.2988102316052696,0.07655535751980139,,737.7850000048056,745.0450000033015,763.2124999945518,779.2699999990873,980.999999999767,821.5449999843258
0.53,,0.52,0.39,16,998,0.61,998_16,998,16,83.07692307692308,66.96428571428571,75.0,0.9942644051192101,1.10005354942195,1.0768724555859994,0.9910643431882447,0.9348439002377197,1.0414104789098706,1.0562010877775883,0.9095659915814368,1.1296476706185279,774.9849999963772,20.0,38.333333333333336,0.121518739936108,,0.20826746767771007,-0.32270225689463294,0.04802981192625139,0.532747502817114,-0.4322871477311765,0.056189988604996764,0.5049634696510352,-0.030582753540586257,0.15381639376416792,-0.13733622248419078,-0.18804857956308987,0.16112637362637372,-0.2080497300991365,-0.07949308438094436,,768.0600000021514,724.4900000223424,807.0774999941932,818.5400000074878,852.5249999947847,834.5599999884145
0.61,0.76,0.56,0.36,17,998,0.64,998_17,998,17,74.2063492063492,56.666666666666664,60.0,0.9870046398414868,1.0458834702805302,1.009244484804208,0.9852043475645922,0.9932113313220082,1.0090462288153852,1.0237235672052556,0.9600226395431205,0.9590889178175295,781.8174999993062,25.0,43.333333333333336,0.3163794986117597,,0.5453815771508529,-0.1549939347189494,0.015656389935676245,0.26138152262994185,-0.213016649906566,0.25283211197405014,0.3081946469777673,-0.07632376015058921,0.2668118736678815,-0.06966877239163657,0.019907731033742077,0.17539682539682538,0.5751846038935838,0.4014580551032445,,770.250000001397,776.510000025155,788.8899999961723,800.3650000027847,817.6900000253228,789.0449999977136
0.59,,0.58,0.3,18,998,0.7,998_18,998,18,77.77777777777777,85.60606060606061,73.33333333333333,1.0135323619434171,1.0274158374264455,1.0141218459616408,0.9854851646053768,0.9661030598091223,0.9585074136038134,1.0687151503359194,1.0730895725001832,0.9992108001105066,776.1025000363588,35.0,50.0,0.21661763543464635,,0.3013069038515342,-0.2567316021779115,0.2449962301010319,0.542224462849092,-0.3398126124647234,0.5208640234641085,0.53106321966034,-0.12784051603360705,0.15131447397073627,-0.005867686038439818,0.09052570549969258,-0.07828282828282837,-0.07325696723113503,-0.17635789897270787,,764.8374999989755,749.7950000106357,743.9000000013039,829.4325000024401,797.3800000036135,787.0624999923166
0.52,0.52,0.47,0.39,19,998,0.61,998_19,998,19,73.07692307692308,81.1111111111111,73.33333333333333,0.9716308286566591,1.1089050137717675,1.0548866384605458,0.9647910409433511,1.0615699025802101,0.9021372859898866,0.9997164854903335,1.0997971099467474,0.9136550632674035,846.5175000019372,36.666666666666664,36.666666666666664,0.1718432212232896,,0.2554567546997818,-0.2927058068267826,0.2874695216525484,0.5901847562559293,-0.3615737221852545,0.14420457783864452,0.5522774286824952,-0.08419376121797181,0.14999434358424052,-0.002618142587117095,-0.108684572173305,-0.0803418803418802,-0.25597864688755173,0.0050509007037015646,,816.7125000036322,898.6375000094995,763.6749999946915,846.2775000080001,938.7074999976903,892.9799999750685
0.63,,0.55,0.38,20,998,0.62,998_20,998,20,62.64705882352941,85.1388888888889,80.0,1.0031861414688052,1.0048685590011737,1.1418793851714277,0.9908293071031786,0.9838299106208338,0.9828015792292365,1.0818686635541017,1.04203009465874,1.0019858595714095,741.4925000048243,13.333333333333334,16.666666666666668,0.14152123862247343,,0.22000707284649276,-0.08485798763814889,0.10145141228279048,0.5087887955273331,-0.16290916137122857,0.09837570030481971,0.5505954108328734,-0.05924698585768343,0.14105824040220205,0.008296712322320793,-0.03226673053320443,-0.22491830065359486,0.20609926588153063,0.2548546085748091,,734.6925000019837,729.5025000057649,728.739999991376,802.197500015609,745.1024999900255,846.6950000147336
